ENTIDAD,NOM_ENT ,DISTRITO,INDIGENA,COMPLEJIDA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_0A17,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,POB_EDADNE,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LEN,PCDISC_AUD,PCDISC_M_A,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_C,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRI,PAFIL_OTRA,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCIN,VPH_SINTIC
16,Michoacán de Ocampo,1,NO,Disperso 2,367512,185169,182343,20037,9853,10184,124061,347320,175238,172082,332920,168187,164733,282485,143346,139139,262529,133359,129170,243296,123828,119468,21606,10670,10936,43229,21222,22007,48857,24206,24651,19956,9987,9969,19233,9531,9702,41146,20852,20294,94348,41674,20991,20683,98,104828,234443,28086,155,2,309577,156047,153530,54414,27396,27018,320742,162744,157998,10008,4804,5204,2076,983,1093,28,23,5,2010,949,1061,2032,25,1969,4498,9672,4728,4944,21595,10999,9317,3499,4404,3743,4258,42355,14135,26031,2987,8724,1789,9139,4889,301006,7630,3710,3920,2180,1010,1170,2224,971,1253,13513,6911,6602,10988,5631,5357,2015,865,1150,22105,11869,10236,28259,14671,13588,27735,13944,13791,36989,19042,17947,11138,5164,5974,60566,31756,28810,89259,44192,45067,8,8,8,174267,65836,108431,106959,77039,29920,171367,65149,106218,2900,687,2213,98854,268215,116520,23517,1378,6846,117579,2989,2842,1060,88836,158236,35231,102534,32478,70056,366531,109178,257353,128098,102585,124909,99396,102107,102534,20813,4700,366531,3,1,95406,6620,36817,65221,10313,22852,68873,101316,729,99790,83508,2255,65183,34658,97952,1225,98617,3375,96717,181,97854,45415,1129,94419,78271,27907,47867,20141,18440,53051,90544,26881,21674,92542,39965,50477,10924,5684,7480,7580,55905,2381
16,Michoacán de Ocampo,10,NO,Concentrado 1,416750,218072,198678,16282,8057,8225,108318,399641,209596,190045,387609,203703,183906,345332,182790,162542,326848,173829,153019,307605,164327,143278,18091,8973,9118,36218,17833,18385,42961,20960,22001,18484,8961,9523,19243,9502,9741,53140,26777,26363,114895,61435,34483,26952,91,89075,284218,42630,827,1,354199,185942,168257,54713,28473,26240,369895,195239,174656,12974,6560,6414,2484,1072,1412,18,14,4,2431,1044,1387,2468,17,2418,4885,6978,3558,3420,20461,9999,8544,2707,4554,3848,4095,49820,15183,30562,2454,10887,2306,11411,5551,340910,5260,2509,2751,1083,527,556,1140,491,649,15287,7770,7517,26757,13709,13048,756,303,453,8305,4808,3497,10505,5905,4600,18157,9712,8445,29891,16311,13580,10442,4455,5987,55070,29585,25485,190021,100805,89216,11,11,11,218204,99381,118823,124270,82229,42041,213848,97856,115992,4356,1525,2831,131432,281954,182161,42475,1280,1363,47954,1216,11418,1802,128879,170432,43776,122032,45456,76576,412325,140382,271943,157189,122196,149590,114597,121898,122032,25153,9840,412325,3,0,119655,1932,26925,94686,2871,9999,108737,121419,191,119948,107220,1657,112587,68329,120448,862,120883,666,119520,31,120386,43865,256,116598,100884,75949,74299,13066,17490,89030,115336,69030,56159,114479,86383,70181,36474,21097,2994,3611,29708,506
16,Michoacán de Ocampo,11,NO,Disperso 2,412061,211227,200834,25526,12558,12968,146613,386198,198502,187696,369080,189984,179096,310305,160843,149462,287378,149518,137860,265111,138600,126511,25613,12814,12799,50280,24845,25435,56392,27762,28630,22927,11325,11602,22267,10918,11349,47707,24209,23498,105712,48383,25335,23048,95,124346,253022,34356,337,2,393127,201603,191524,14997,7641,7356,361119,186640,174479,5242,2552,2690,8437,4360,4077,117,70,47,8262,4255,4007,8340,117,8165,16809,9607,4889,4718,19318,9446,7780,3265,4516,4047,4043,41111,14174,24603,3228,9652,2397,9539,4570,349114,8534,4146,4388,2746,1289,1457,3613,1526,2087,13061,6767,6294,9945,5206,4739,2246,916,1330,24769,13365,11404,27530,14253,13277,39907,19653,20254,53311,26869,26442,14016,6188,7828,69167,37334,31833,75215,40711,34504,7,7,7,190138,70311,119827,118763,90117,28646,188451,69917,118534,1687,394,1293,161002,250119,72966,22252,1243,597,143373,6523,2875,3157,96642,182029,31566,103253,28938,74315,410085,102953,307132,129433,103347,125876,99790,103045,103253,18940,7146,410085,3,1,93432,9520,33435,69522,4368,20624,77963,102026,932,100038,77028,2917,73441,26219,86564,14388,93584,9366,91565,188,86244,48796,1337,86017,71908,37053,48458,16899,11858,66482,93991,19609,16218,88264,31151,58962,5466,4373,5233,11892,66453,2422
16,Michoacán de Ocampo,12,NO,Disperso 2,360919,180928,179991,21694,10722,10972,128375,338676,169927,168749,323638,162457,161181,271909,136939,134970,251313,126810,124503,231995,117309,114686,22565,11158,11407,44202,21830,22372,50170,24709,25461,20596,10129,10467,19318,9501,9817,40923,20497,20426,89923,40877,20767,20110,99,109057,222825,28488,549,2,321766,161718,160048,33126,16299,16827,312637,157581,155056,8148,3921,4227,13181,6452,6729,549,334,215,12510,6064,6446,12748,457,12172,17667,4226,2090,2136,18776,9633,7731,3036,4037,3529,3613,35858,12566,21893,2758,7959,1937,7245,4378,303454,8622,4254,4368,3379,1556,1823,4051,1705,2346,10678,5521,5157,7011,3649,3362,2730,1113,1617,23888,11909,11979,30686,14884,15802,39350,18679,20671,49386,24373,25013,13659,6242,7417,53524,29176,24348,57938,29836,28102,7,7,7,176744,65900,110844,93719,70503,23216,175254,65550,109704,1490,350,1140,159101,200913,52823,18246,785,2436,120087,4932,2857,1215,85600,153384,32753,96357,28812,67545,358811,99927,258884,122022,96453,117228,91659,96030,96357,19935,5634,358811,3,1,86080,9741,35018,60813,7253,23031,65543,94474,1369,93755,74898,2083,62529,34956,91512,1881,92431,3327,90489,255,91188,33794,1726,86342,73549,32630,50022,29518,16933,56452,82966,20065,19419,83423,36733,53679,6699,4400,7702,9962,54279,3442
16,Michoacán de Ocampo,2,NO,Disperso 1,420273,215927,204346,20006,9836,10170,132220,400213,206064,194149,385631,198743,186888,332662,172524,160138,309971,161294,148677,287999,150528,137471,21839,10945,10894,45712,22595,23117,53841,26601,27240,22691,11230,11461,21972,10766,11206,46721,23746,22975,109283,59405,31050,28355,94,110248,266309,43662,54,2,376071,194112,181959,37232,19082,18150,371997,194194,177803,6244,3087,3157,726,276,450,0,0,0,693,269,424,723,0,691,1747,4521,2262,2259,27108,14216,10966,3482,6205,4700,4935,58007,20381,35641,3138,12395,2423,12690,4920,333050,7374,3653,3721,1571,718,853,2558,1107,1451,13887,7111,6776,11139,5850,5289,1509,596,913,23331,12289,11042,23900,11636,12264,53576,27443,26133,59137,31111,28026,14414,6061,8353,71028,38745,32283,79203,41461,37742,7,7,7,189791,68619,121172,141481,103439,38042,186487,68089,118398,3304,530,2774,158168,261867,82157,17988,828,363,158123,1713,1918,1123,104796,193459,34314,114769,34391,80378,416875,110042,306833,172518,114806,168411,110699,114622,114769,40446,17266,416875,3,1,111771,2807,34675,79906,3534,18603,92443,114157,424,113112,83007,1469,95610,29250,109462,2989,111168,3406,109985,81,109364,56357,793,105011,83402,53551,50976,18977,33080,81096,107918,27274,24334,99609,42944,50726,8676,7485,3384,9968,65578,1487
16,Michoacán de Ocampo,3,NO,Muy Disperso 1,366699,188145,178554,20858,10393,10465,127247,345736,177697,168039,330958,170407,160551,280716,145407,135309,259590,135013,124577,239347,124836,114511,22094,10937,11157,42926,21353,21573,49977,24692,25285,21126,10394,10732,20243,10177,10066,41155,20840,20315,92719,47064,24606,22458,94,107004,225925,33665,105,2,334800,171160,163640,28392,15135,13257,322250,166522,155728,6127,3161,2966,5318,2832,2486,71,38,33,5178,2770,2408,5257,70,5118,10264,2904,1497,1407,18216,9468,7432,3282,4386,3729,3514,38222,14806,23709,3081,9203,2608,7888,4047,308291,8159,3934,4225,2084,996,1088,2914,1270,1644,12769,6699,6070,9849,5096,4753,1771,744,1027,24718,13349,11369,27409,14379,13030,35189,17536,17653,45246,23072,22174,10724,4832,5892,61099,32581,28518,71855,38193,33662,7,8,7,170845,65561,105284,108765,79439,29326,168038,65088,102950,2807,473,2334,147169,219201,40156,25128,1213,373,144960,5656,1751,1844,90040,157464,33122,97231,28621,68610,365620,95283,270337,129744,97270,127569,95095,97067,97231,24052,8422,365620,3,1,88936,8099,35111,61928,6571,23546,66922,95886,1155,92251,50767,4789,56713,37043,84325,9450,91776,5244,87736,263,85370,51211,2273,79125,62481,27415,38592,16948,11028,54255,83971,17386,17219,79830,27624,48816,4592,3316,8640,13798,65480,3985
16,Michoacán de Ocampo,4,NO,Concentración Media,400504,205966,194538,21690,10739,10951,130513,378771,195205,183566,363804,187644,176160,311925,162152,149773,290817,151715,139102,269948,141400,128548,22354,11139,11215,44492,21914,22578,50816,25029,25787,21108,10437,10671,20869,10315,10554,45665,23135,22530,101722,55291,29802,25489,94,109644,251022,39795,43,2,352566,181504,171062,42359,21642,20717,352034,182497,169537,8195,4002,4193,23350,11966,11384,1693,1060,633,21456,10792,10664,22597,1444,20952,35248,5560,2838,2722,24793,13173,10146,3325,5137,4818,4503,45553,16314,27700,2801,9898,2213,9369,4862,327845,8471,4176,4295,2543,1190,1353,4187,1866,2321,11605,6138,5467,9461,4834,4627,2109,861,1248,24512,13195,11317,25694,13355,12339,46800,24195,22605,60540,31814,28726,16295,7082,9213,57948,31713,26235,75623,39208,36415,7,7,7,190891,73665,117226,119547,88019,31528,188525,73199,115326,2366,466,1900,167969,232278,76097,16883,454,195,130947,4095,3804,1930,99593,176347,35897,109953,36866,73087,399659,123452,276207,152699,110019,150380,107700,109798,109953,27578,15102,399659,3,1,105403,4368,34754,75024,3996,18275,87505,109321,458,106843,98842,2936,90465,40753,105156,3399,106448,3331,104745,141,105023,42530,1083,98439,83756,48248,52665,36345,34780,74562,102931,29336,35730,92651,51859,72586,10690,8299,3919,9856,53218,1765
16,Michoacán de Ocampo,5,NO,Concentración Media,403252,208528,194724,19655,9757,9898,126909,383498,198720,184778,368873,191432,177441,317869,166387,151482,296683,155919,140764,276244,145731,130513,22077,10962,11115,43552,21371,22181,50242,24729,25513,21186,10468,10718,20439,10188,10251,45225,22925,22300,105444,53657,29131,24526,93,106470,258809,37874,99,2,358425,185502,172923,40569,20938,19631,358122,186914,171208,7272,3560,3712,2452,1169,1283,76,40,36,2346,1125,1221,2413,68,2315,4760,6537,3281,3256,22577,12286,9303,3058,4591,4269,4044,45403,15914,28503,2784,9346,2358,8946,4851,332821,9749,4810,4939,3302,1568,1734,4264,2012,2252,12253,6349,5904,11265,5746,5519,2687,1161,1526,19027,10944,8083,21032,11541,9491,41812,22826,18986,57895,31594,26301,15364,6906,8458,55231,28942,26289,96185,48883,47302,8,8,8,198548,81178,117370,118011,84730,33281,196121,80574,115547,2427,604,1823,147256,255592,140406,19163,430,1024,87524,2274,6125,1551,100269,178762,38703,113104,37917,75187,401746,125398,276348,155511,113164,153241,110894,112949,113104,32333,10014,401746,3,0,111518,1359,31617,81264,2946,15811,94125,112578,306,111506,95641,1377,92562,39024,111679,593,112033,848,110729,58,111611,46468,616,105338,89993,55979,54073,28377,40281,82877,107094,37671,39945,97952,60125,65368,15861,11561,2872,8026,47496,1225
16,Michoacán de Ocampo,6,NO,Disperso 1,397351,206077,191274,23242,11550,11692,138966,374091,194518,179573,357967,186488,171479,302708,159171,143537,280156,147888,132268,258367,137033,121334,24169,11965,12204,47214,23382,23832,53969,26890,27079,22552,11283,11269,21789,10855,10934,46089,23836,22253,103302,48380,25567,22813,92,117177,245948,34208,18,2,351954,182346,169608,41617,21818,19799,348117,181982,166135,7112,3750,3362,463,216,247,2,1,1,452,210,242,460,2,449,1205,3789,1895,1894,24864,12730,10394,3402,5554,4562,4588,49213,17949,30060,3187,10842,2745,11628,4557,321370,8319,4081,4238,1778,821,957,3026,1224,1802,13235,7072,6163,9974,5316,4658,1663,653,1010,22500,12170,10330,23058,11992,11066,45128,22619,22509,55485,28175,27310,12410,5058,7352,68349,38117,30232,67609,37357,30252,7,7,7,182756,68800,113956,118689,89942,28747,180187,68307,111880,2569,493,2076,176315,220880,42390,14322,750,312,159833,1882,1402,1144,99475,173589,29594,101906,31945,69961,396927,113220,283707,141439,101942,139355,99858,101779,101906,27333,12164,396927,3,1,97122,4647,32508,69265,3709,16591,81469,100890,882,97980,66861,3792,79233,26556,91161,6346,94854,6919,92381,281,91854,51543,1300,86248,67142,35395,46760,10327,23581,68100,93058,17646,16624,85739,26994,36105,4452,3705,4681,12395,69777,2181
16,Michoacán de Ocampo,7,NO,Concentración Media,413419,213647,199772,22850,11256,11594,136339,390425,202317,188108,374495,194411,180084,320169,167365,152804,298057,156419,141638,276936,145922,131014,23664,11724,11940,46592,23228,23364,53247,26541,26706,22112,10946,11166,21121,10497,10624,46785,23959,22826,106247,56035,29767,26268,93,115218,257737,40320,144,2,395314,204425,190889,13892,7102,6790,367690,191612,176078,3866,1918,1948,73211,38169,35042,3917,2531,1386,68784,35378,33406,70803,3485,66808,99300,4984,2510,2474,22030,11147,8741,3314,5427,4644,4120,43919,14999,26674,2847,10405,2515,9088,4471,345190,8442,4138,4304,2691,1259,1432,3813,1816,1997,12254,6248,6006,10348,5202,5146,2458,1083,1375,27319,16650,10669,26562,15373,11189,45550,24425,21125,58263,30886,27377,15945,7134,8811,62508,32804,29704,80732,41149,39583,7,7,8,199604,79642,119962,119139,87229,31910,197254,79228,118026,2350,414,1936,158106,254962,81667,25197,760,436,137940,7018,3365,1709,92668,192714,34723,106926,30167,76759,412595,103613,308982,147475,106989,145404,104918,106786,106926,27225,13261,412595,3,1,97241,9495,32566,74171,3489,18066,85182,106131,609,101730,89624,5008,80533,26185,88790,16658,94715,12023,91553,160,88175,55889,2025,83429,71463,41515,43390,19118,36331,76265,98112,23221,22481,87310,32131,58131,7243,5686,4697,15106,68684,2737
16,Michoacán de Ocampo,8,NO,Concentrado 2,433320,224343,208977,20417,10173,10244,129911,411950,213692,198258,397010,206326,190684,345761,181205,164556,323993,170370,153623,302456,159727,142729,22281,10992,11289,43908,21495,22413,51128,25219,25909,21768,10835,10933,21537,10643,10894,53816,27175,26641,121162,47947,25719,22228,93,108374,292514,31479,953,1,379616,196949,182667,48676,24713,23963,384014,200034,183980,10448,5174,5274,3017,1377,1640,8,4,4,2978,1357,1621,2993,8,2955,6702,8915,4582,4333,21048,9599,9353,2792,4408,3503,3887,52972,15427,33327,2861,10379,2039,12067,5509,355333,7612,3749,3863,1381,650,731,1606,676,930,16279,8309,7970,22924,11695,11229,1116,449,667,9869,5576,4293,11993,6470,5523,23757,12570,11187,36811,19429,17382,13231,5891,7340,70553,37360,33193,156694,82313,74381,10,10,10,225695,99819,125876,118985,80690,38295,221227,98384,122843,4468,1435,3033,142624,289095,188875,37330,1547,951,60350,1714,2283,964,121157,181860,42198,122541,43124,79417,432279,140914,291365,169611,122597,165833,118819,122438,122541,36176,10838,432279,3,0,118671,3486,30732,91433,3951,14809,103406,121855,314,117365,97471,4804,108852,49799,118967,2533,120377,1769,116257,76,118855,54890,405,114308,96222,65118,63345,11451,19727,92198,115498,54238,39631,114613,73175,59955,23998,16616,2831,4775,41870,706
16,Michoacán de Ocampo,9,NO,Concentrado 2,356786,184476,172310,19543,9733,9810,115122,336997,174618,162379,323494,167927,155567,277835,145343,132492,259657,136402,123255,241418,127340,114078,20296,10036,10260,38866,19239,19627,43815,21658,22157,18178,8941,9237,18239,9062,9177,43532,21860,21672,95351,41551,22639,18912,93,96883,231365,28292,246,2,330090,170951,159139,23122,11719,11403,314894,164331,150563,6014,2864,3150,20228,10220,10008,2399,1395,1004,17619,8732,8887,19346,1911,17225,26978,5731,2930,2801,17321,7995,7218,2589,3484,3264,3406,41671,12613,25728,2734,8521,1827,9779,4486,295291,7200,3498,3702,1862,881,981,2270,992,1278,12154,6313,5841,13021,6511,6510,1414,616,798,11996,6955,5041,15200,8364,6836,24261,12517,11744,38310,20039,18271,14964,6619,8345,61410,33315,28095,97050,50788,46262,9,9,9,178576,73766,104810,98343,71182,27161,176435,73157,103278,2141,609,1532,136633,219480,130827,20441,725,280,63423,1880,3435,412,89533,151762,36285,94038,32271,61767,354706,113825,240881,111839,94101,106212,88474,93852,94038,13723,4015,354706,3,1,88958,4793,23436,70322,3576,12758,77420,93469,294,92082,86153,1680,76263,19810,89712,3769,90186,3519,88835,59,89027,40803,587,84404,73127,42528,47542,13747,14132,62574,87803,31832,23898,86757,52669,59160,14629,9308,3146,4797,37132,1005
17,Morelos,1,NO,Concentrado 1,376292,198538,177754,13488,6526,6962,93002,362591,191904,170687,352205,186740,165465,316678,169197,147481,300100,160931,139169,283077,152537,130540,15637,7754,7883,30276,14953,15323,37169,18393,18776,16578,8266,8312,17023,8394,8629,41785,21086,20699,99927,64081,36318,27763,89,75979,254925,45175,213,1,246821,127592,119229,124019,68133,55886,331398,175987,155411,18231,9531,8700,4756,2536,2220,40,27,13,4634,2465,2169,4725,36,4607,10388,9872,5208,4664,20243,10125,8606,2911,4977,3912,4119,51602,16576,32381,2834,12069,2298,11762,4970,301548,4396,2213,2183,1091,519,572,937,421,516,13739,6925,6814,19045,9805,9240,576,225,351,6626,4254,2372,8932,5485,3447,13511,7658,5853,26991,15171,11820,7256,3291,3965,59733,31542,28191,173985,92330,81655,11,11,11,202179,94086,108093,113524,74595,38929,197002,92346,104656,5177,1740,3437,108094,267305,161849,34107,1183,2872,60261,1305,10067,1744,112444,155044,48621,113936,43849,70087,374309,132413,241896,147446,114041,138982,105577,113741,113936,19791,13614,374309,3,0,112309,1348,31656,82018,6456,14194,93021,113534,141,112434,103693,1239,101523,59547,113153,201,113254,365,112067,19,113027,50299,332,107937,85327,65046,59739,10446,7628,84358,106484,61867,67194,105335,83009,60517,34563,16783,3219,3440,26589,600
17,Morelos,2,NO,Concentrado 1,401737,206897,194840,16644,8254,8390,115318,384838,198511,186327,372270,192350,179920,326446,169842,156604,306491,160059,146432,286164,150276,135888,19074,9315,9759,39318,19354,19964,46497,22862,23635,19955,9783,10172,20327,9783,10544,47623,23962,23661,109900,50055,27016,23039,94,94991,273095,33396,255,2,273568,138467,135101,124786,66776,58010,351173,182701,168472,17186,9029,8157,3924,2001,1923,56,42,14,3799,1946,1853,3893,56,3768,9482,8566,4363,4203,20601,9870,8914,2885,4599,3274,3805,50016,15604,31724,2972,10708,1977,11158,4785,328498,7187,3499,3688,1464,677,787,1544,673,871,15163,7614,7549,16642,8582,8060,941,395,546,11414,6930,4484,14203,8290,5913,18825,10231,8594,34833,18720,16113,8916,3833,5083,81268,42239,39029,138327,71251,67076,10,9,10,211184,92124,119060,114516,77405,37111,205790,90513,115277,5394,1611,3783,115091,286113,166412,24214,787,1762,88863,1539,5505,1222,108884,171638,45756,113519,40962,72557,398883,135884,262999,173486,113558,164395,104467,113235,113519,28345,31583,398883,3,0,110039,3122,33765,79397,7644,17764,87754,112851,312,111165,102405,1997,93498,50813,112160,436,112488,670,110619,78,112152,56983,569,105876,77988,55429,49204,14975,19192,78905,104609,45451,50169,103932,69298,47462,21736,12246,4323,5114,39018,1158
17,Morelos,3,NO,Concentrado 2,394432,203503,190929,17911,8793,9118,118719,376430,194661,181769,363361,188363,174998,316432,165297,151135,296184,155442,140742,275622,145378,130244,19661,9532,10129,40337,19832,20505,47163,23070,24093,20248,9855,10393,20562,10064,10498,45704,23089,22615,105003,53453,28449,25004,93,98157,259363,36821,91,2,304267,155406,148861,86495,46258,40237,347439,180817,166622,13596,6879,6717,9833,5099,4734,415,266,149,9387,4820,4567,9635,368,9236,21649,6708,3342,3366,23510,11962,9787,3467,5458,3984,4442,52797,17701,33269,3242,11045,2030,11965,4805,315916,7925,3773,4152,1889,890,999,2203,890,1313,14185,7316,6869,14115,7359,6756,1268,580,688,17581,10227,7354,19990,11219,8771,25221,12738,12483,37510,19311,18199,9211,4067,5144,79503,42132,37371,115604,61023,54581,9,9,9,200471,85379,115092,114186,79498,34688,197252,84491,112761,3219,888,2331,111463,282692,104863,33653,690,2738,139630,1230,2232,1205,104395,166874,45045,109704,37843,71861,392309,125814,266495,157969,109747,156227,108005,109354,109704,28822,19400,392309,3,1,103636,5694,39063,70267,8518,20939,79872,108692,641,104930,88203,4401,81402,41094,106081,1642,107037,2295,103072,155,105997,59230,941,97167,71537,38659,40415,18801,30036,74706,99452,34223,40397,97053,52790,37189,11674,6856,5183,7277,51276,1653
17,Morelos,4,NO,Concentrado 2,389277,201638,187639,16153,7969,8184,114181,372964,193586,179378,360322,187283,173039,315064,164811,150253,295155,155010,140145,274936,145025,129911,19031,9475,9556,38869,19300,19569,46062,22747,23315,19909,9801,10108,20219,9985,10234,44949,22831,22118,103768,55177,29142,26035,93,93962,256429,38726,160,2,306003,156296,149707,80088,43715,36373,345032,179317,165715,12593,6545,6048,8469,4270,4199,203,145,58,8243,4114,4129,8311,197,8091,15865,6707,3448,3259,22626,11835,9260,3512,5376,4133,4290,50432,18033,30958,3292,11174,2375,10689,4748,314004,7985,3972,4013,1856,907,949,1967,819,1148,14225,7293,6932,14255,7243,7012,1041,443,598,16888,9744,7144,20685,11407,9278,22621,11708,10913,39793,20796,18997,8373,3919,4454,81419,42468,38951,113006,59698,53308,9,9,9,192073,80480,111593,121833,83972,37861,187241,79318,107923,4832,1162,3670,96058,292892,108027,30183,650,1979,149827,1147,3729,1125,101254,168498,45207,111004,38529,72475,387129,124538,262591,167540,111042,164269,107771,110701,111004,33165,23333,387129,3,1,104850,5795,38536,72107,8558,21775,80310,110089,556,107796,96432,2848,82707,50203,108247,843,108651,1991,106081,127,108079,61942,1290,100440,68409,39975,41400,14863,20327,72921,99032,33171,42323,95346,55119,44422,12953,6803,6365,9677,51197,2411
17,Morelos,5,NO,Concentrado 2,409782,210097,199685,18613,9283,9330,127523,390940,200697,190243,376975,193689,183286,326230,168806,157424,304091,157899,146192,282030,147165,134865,21158,10484,10674,43552,21407,22145,51545,25314,26231,22139,10907,11232,22061,10734,11327,48547,24678,23869,109841,51137,26514,24623,95,105462,268781,35310,229,2,320885,163288,157597,85305,45011,40294,358111,184375,173736,17018,8769,8249,11128,5603,5525,198,124,74,10876,5456,5420,11005,181,10771,25250,6478,3243,3235,22275,10437,9336,3314,5301,3739,4275,51955,16929,31838,3209,11499,2017,11849,5174,333008,8359,4123,4236,1870,821,1049,2238,877,1361,15154,7841,7313,14204,7693,6511,1246,480,766,14154,8492,5662,14617,8330,6287,26396,13399,12997,44738,22335,22403,9682,4249,5433,90095,46742,43353,108887,57626,51261,9,9,9,212082,87022,125060,113157,81395,31762,208930,86218,122712,3152,804,2348,121464,287882,75405,26339,953,2337,179876,986,2899,1573,102993,180341,42765,112506,34297,78209,409049,112809,296240,173060,112553,170863,110356,112071,112506,28255,32252,409049,3,1,106405,5573,41825,70156,9870,22566,79542,111243,744,99853,70501,12131,83887,58198,103843,6010,107202,4773,96709,192,103772,58914,1171,92836,66564,33416,44079,18019,24816,79030,100252,30138,36404,98121,47614,33263,9899,5521,5606,9442,59052,1902
